"appid","query_date","grade","reviews","bundles"
"92810","2014-10-29",90,11,
"92900","2014-10-29",51,114,
"204010","2014-10-29",0,1,
"204030","2014-10-29",93,2869,
"204050","2014-10-29",85,7,
"204060","2014-10-29",82,1467,
"204080","2014-10-29",68,1152,
"204100","2014-10-29",83,14392,
"204106","2014-10-29",75,8,
"204107","2014-10-29",28,7,
"204108","2014-10-29",60,5,
"204109","2014-10-29",50,4,
"204110","2014-10-29",40,6,
"204111","2014-10-29",60,5,
"204120","2014-10-29",89,136,
"204140","2014-10-29",72,122,
"204180","2014-10-29",85,495,
"204182","2014-10-29",100,2,
"204185","2014-10-29",0,0,
"204220","2014-10-29",80,163,
"204240","2014-10-29",89,1803,
"204260","2014-10-29",95,41,
"204281","2014-10-29",100,1,
"204282","2014-10-29",0,0,
"204283","2014-10-29",100,1,
"204284","2014-10-29",0,0,
"204285","2014-10-29",100,1,
"204286","2014-10-29",0,0,
"204287","2014-10-29",100,1,
"204288","2014-10-29",100,1,
"204289","2014-10-29",0,0,
"204290","2014-10-29",100,7,
"204300","2014-10-29",91,12994,
"204303","2014-10-29",91,13,
"204304","2014-10-29",66,3,
"204305","2014-10-29",66,3,
"204306","2014-10-29",80,5,
"204307","2014-10-29",50,2,
"204308","2014-10-29",80,5,
"204309","2014-10-29",66,3,
"204310","2014-10-29",80,5,
"204311","2014-10-29",66,3,
"204312","2014-10-29",75,4,
"204314","2014-10-29",50,2,
"204315","2014-10-29",100,4,
"204317","2014-10-29",100,5,
"204318","2014-10-29",100,5,
"204319","2014-10-29",66,3,
"204340","2014-10-29",86,1641,
"204360","2014-10-29",96,20287,
"204371","2014-10-29",98,126,
"204372","2014-10-29",97,101,
"204380","2014-10-29",78,19,
"204381","2014-10-29",80,5,
"204382","2014-10-29",100,3,
"204383","2014-10-29",100,3,
"204384","2014-10-29",66,3,
"204385","2014-10-29",90,10,
"204386","2014-10-29",87,8,
"204387","2014-10-29",66,3,
"204388","2014-10-29",87,8,
"204390","2014-10-29",86,91,
"204410","2014-10-29",100,20,
"204440","2014-10-29",81,76,
"204450","2014-10-29",96,6367,
"20200","2014-10-29",33,12,
"204510","2014-10-29",66,31,
"204521","2014-10-29",0,0,
"204522","2014-10-29",0,0,
"204523","2014-10-29",0,0,
"204524","2014-10-29",0,0,
"204530","2014-10-29",95,689,
"204560","2014-10-29",23,216,
"204580","2014-10-29",88,17,
"361020","2015-05-11",0,0,
"361060","2015-04-06",0,1,
"361070","2015-05-04",0,0,
"204600","2014-10-29",78,14,
"204610","2014-10-29",75,8,
"204630","2014-10-29",90,1396,
"204680","2014-10-29",0,0,
"361110","2015-04-20",100,4,
"361170","2015-04-03",23,13,
"361171","2015-04-03",100,3,
"361172","2015-04-03",100,2,
"361173","2015-04-03",0,1,
"361180","2015-04-02",100,2,
"361181","2015-04-02",40,10,
"361182","2015-04-02",57,7,
"361183","2015-04-02",0,1,
"361190","2015-04-21",68,29,
"204731","2014-10-29",100,1,
"204732","2014-10-29",100,2,
"204734","2014-10-29",0,0,
"204760","2014-10-29",23,147,
"361220","2015-05-08",0,0,
"361280","2015-05-26",0,0,
"20500","2014-10-29",88,3960,
"20510","2014-10-29",86,1483,
"20530","2014-10-29",92,654,
"20540","2014-10-29",95,791,
"20550","2014-10-29",51,298,
"20560","2014-10-29",0,1,
"20570","2014-10-29",93,835,
"204840","2014-10-29",48,66,
"204851","2014-10-29",0,0,
"204860","2014-10-29",61,109,
"204880","2014-10-29",95,3910,
"361310","2015-04-02",100,13,
"361312","2015-04-03",100,4,
"361313","2015-04-03",100,2,
"361314","2015-04-02",100,3,
"361320","2015-04-17",50,12,
"361330","2015-04-21",86,15,
"361350","2015-05-11",100,2,
"361380","2015-04-09",100,10,
"204900","2014-10-29",100,2,
"204901","2014-10-29",66,3,
"204902","2014-10-29",100,2,
"204920","2014-10-29",50,6,
"204940","2014-10-29",63,78,
"204960","2014-10-29",63,263,
"204980","2014-10-29",90,40,
"361430","2015-04-22",77,9,
"361440","2015-04-07",100,2,
"361470","2015-05-01",50,2,
"361480","2015-04-30",0,0,
"361481","2015-04-30",0,0,
"361482","2015-04-30",0,0,
"361483","2015-04-30",0,0,
"361484","2015-04-30",0,0,
"361485","2015-04-30",0,0,
"20700","2014-10-29",78,38,
"20710","2014-10-29",77,48,
"20720","2014-10-29",0,0,
"20730","2014-10-29",0,0,
"361520","2015-04-24",0,0,
"361540","2015-05-06",0,0,
"361541","2015-05-06",0,0,
"361542","2015-05-06",0,0,
"20820","2014-10-29",95,767,
"20828","2014-10-29",100,3,
"361620","2015-05-21",80,5,
"361630","2015-04-10",84,757,
"361660","2015-04-07",15,26,
"361670","2015-04-28",78,52,
"361690","2015-04-28",77,40,
"20900","2014-10-29",86,8451,
"20902","2014-10-29",100,1,
"20920","2014-10-29",89,16926,
"361700","2015-04-07",87,204,
"361800","2015-04-28",0,0,
"361820","2015-05-03",95,23,
"361830","2015-04-15",93,33,
"361850","2015-05-25",0,0,
"361870","2015-04-03",0,0,
"361970","2015-05-07",83,12,
"361990","2015-04-10",94,141,
"349000","2015-05-13",83,6,
"349050","2015-03-09",0,0,
"349060","2015-02-19",75,4,
"349080","2015-02-06",100,1,
"349130","2015-02-24",0,0,
"349190","2015-04-29",100,14,
"349210","2015-02-11",90,21,
"349240","2015-02-27",100,2,
"349260","2015-02-17",80,6,
"349280","2015-05-21",75,4,
"277110","2014-10-29",81,80,
"349300","2015-04-03",96,26,
"349310","2015-02-13",95,159,
"349320","2015-03-31",85,20,
"277150","2014-10-29",100,1,
"349330","2015-02-20",100,1,
"349331","2015-02-20",0,0,
"277170","2014-10-29",40,5,
"349350","2015-04-02",83,24,
"349370","2015-02-11",100,1,
"277210","2014-10-29",100,4,
"277230","2014-10-29",66,3,
"277250","2014-10-29",40,5,
"349440","2015-04-07",54,44,
"277270","2014-10-29",70,27,
"349450","2015-02-09",68,22,
"349460","2015-04-20",83,6,
"349480","2015-02-26",67,588,
"349500","2015-02-25",86,15,
"349530","2015-02-25",70,20,
"349540","2015-02-17",47,17,
"349550","2015-02-25",63,36,
"349560","2015-02-17",0,4,
"277430","2014-10-29",81,2447,
"349620","2015-02-19",0,0,
"277450","2014-10-29",80,358,
"277460","2014-10-29",67,184,
"277470","2014-10-29",68,109,
"349660","2015-03-03",0,0,
"277490","2014-10-29",86,198,
"349670","2015-04-01",84,19,
"349690","2015-03-03",100,12,
"93200","2014-10-29",89,736,
"93206","2014-10-29",50,2,
"93207","2014-10-29",100,1,
"277500","2014-10-29",35,120,
"277510","2014-10-29",55,59,
"277520","2014-10-29",68,110,
"277540","2014-10-29",34,38,
"277560","2014-10-29",55,56,
"349740","2015-03-09",87,8,
"349750","2015-02-19",35,14,
"277590","2014-10-29",79,450,
"349770","2015-04-16",57,7,
"349780","2015-02-20",60,5,
"93304","2014-10-29",0,0,
"349800","2015-04-16",0,0,
"277630","2014-10-29",67,53,
"349810","2015-05-12",0,0,
"349820","2015-02-11",0,0,
"349830","2015-04-30",77,244,
"277670","2014-10-29",0,1,
"277671","2014-10-29",100,2,
"277672","2014-10-29",0,0,
"277673","2014-10-29",0,0,
"277674","2014-10-29",50,2,
"277675","2014-10-29",100,2,
"277676","2014-10-29",100,1,
"277677","2014-10-29",0,0,
"277678","2014-10-29",100,1,
"277679","2014-10-29",0,0,
"277680","2014-12-11",90,171,
"277720","2014-10-29",0,0,
"277721","2014-10-29",50,2,
"277730","2015-01-22",35,17,
"277731","2014-10-29",87,8,
"277732","2014-10-29",50,10,
"277733","2014-10-29",50,4,
"277735","2014-10-29",100,3,
"277736","2014-10-29",83,6,
"277737","2014-10-29",0,3,
"277739","2014-12-05",72,37,
"277740","2014-11-06",95,42,
"277741","2014-10-29",85,14,
"277742","2015-01-19",59,22,
"277745","2014-10-29",100,12,
"277747","2014-10-29",66,27,
"277748","2014-10-29",90,43,
"277749","2015-04-22",100,2,
"277751","2014-10-29",100,3,
"277752","2014-12-18",61,26,
"277753","2014-12-10",100,5,
"277754","2014-12-12",90,21,
"277755","2015-01-30",81,16,
"277756","2015-02-26",100,3,
"277757","2015-02-26",85,7,
"277758","2015-03-12",100,8,
"277759","2015-02-06",88,9,
"349930","2015-02-27",100,1,
"277760","2015-02-12",94,19,
"349931","2015-02-27",100,2,
"349932","2015-02-27",0,0,
"277762","2015-03-05",90,10,
"349933","2015-02-27",0,0,
"277763","2015-03-26",92,14,
"349934","2015-02-27",0,0,
"277764","2015-04-29",80,5,
"349935","2015-02-27",100,2,
"277765","2015-04-02",81,11,
"349936","2015-02-27",0,0,
"349937","2015-02-27",100,1,
"277767","2015-02-27",76,13,
"349938","2015-02-27",0,0,
"277768","2015-03-19",83,24,
"349939","2015-02-27",0,0,
"277769","2015-04-16",100,12,
"349940","2015-02-27",0,1,
"277770","2015-05-06",75,4,
"349941","2015-02-27",0,0,
"277771","2015-05-14",100,8,
"349950","2015-02-12",37,32,
"349960","2015-02-19",0,0,
"349970","2015-02-12",0,0,
"349980","2015-04-30",100,1,
"277820","2014-10-29",87,8,
"277821","2015-01-31",85,20,
"277830","2014-10-29",91,62,
"277840","2014-10-29",100,1,
"277841","2014-10-29",50,2,
"277842","2014-10-29",0,0,
"277843","2014-10-29",25,4,
"277850","2014-12-16",93,16,
"277870","2014-10-29",80,198,
"277890","2014-10-29",92,374,
"277910","2014-10-29",71,80,
"277930","2014-10-29",73,465,
"277950","2014-10-29",59,1205,
"277970","2014-10-29",62,8,
"277971","2014-10-29",100,6,
"277972","2014-10-29",80,5,
"277973","2014-10-29",0,0,
"277974","2014-10-29",0,0,
"277975","2014-10-29",0,1,
"277976","2014-10-29",0,0,
"277977","2014-10-29",100,1,
"277990","2014-10-29",69,85,
"205020","2014-10-29",94,67,
"205060","2014-10-29",55,96,
"205063","2014-10-29",100,1,
"205070","2014-10-29",85,57,
"205073","2014-10-29",0,0,
"205080","2014-10-29",65,90,
"205083","2014-10-29",100,1,
"205090","2014-10-29",69,79,
"205093","2014-10-29",0,0,
"205100","2014-10-29",97,16214,
"205120","2014-10-29",0,0,
"205140","2014-10-29",0,0,
"205150","2014-10-29",0,0,
"205160","2014-10-29",100,1,
"205170","2014-10-29",50,2,
"205190","2014-10-29",94,638,
"205230","2014-10-29",86,610,
"205250","2014-10-29",92,13,
"205270","2014-10-29",92,26,
"21000","2014-10-29",79,301,
"21010","2014-10-29",67,214,
"21020","2014-10-29",50,6,
"21030","2014-10-29",69,93,
"21090","2014-10-29",94,2678,
"205330","2014-10-29",84,59,
"205350","2014-10-29",51,1453,
"205370","2014-10-29",75,4,
"21100","2014-10-29",73,3522,
"21130","2014-10-29",79,491,
"205530","2014-10-29",58,68,
"205541","2014-10-29",0,0,
"205550","2014-10-29",67,214,
"362010","2015-04-03",100,2,
"362030","2015-04-14",100,2,
"362040","2015-04-06",0,1,
"362050","2015-04-20",90,12,
"362090","2015-04-16",97,72,
"21300","2014-10-29",57,14,
"21310","2014-10-29",0,0,
"205610","2014-10-29",66,292,
"205630","2014-10-29",95,21,
"205632","2014-10-29",100,3,
"205633","2014-10-29",75,4,
"205634","2014-10-29",100,3,
"205635","2014-10-29",75,4,
"205636","2014-10-29",85,7,
"205637","2014-10-29",100,3,
"205638","2014-10-29",100,3,
"205650","2014-10-29",84,1132,
"205690","2014-10-29",81,180,
"362100","2015-04-10",0,0,
"362130","2015-04-17",0,0,
"362140","2015-04-22",0,0,
"362170","2015-04-07",0,0,
"21400","2014-10-29",66,12,
"21410","2014-10-29",0,0,
"205700","2014-10-29",88,9,
"205710","2014-10-29",72,307,
"205730","2014-10-29",90,410,
"205750","2014-10-29",0,1,
"290000","2014-10-29",79,89,
"290020","2014-10-29",100,30,
"290040","2014-10-29",90,33,
"290060","2014-10-29",93,116,
"290080","2014-10-29",70,3156,
"362280","2015-04-09",88,63,
"21500","2014-10-29",75,4,
"21510","2014-10-29",0,1,
"205810","2014-10-29",59,97,
"205830","2014-10-29",93,114,
"205840","2014-10-29",85,214,
"205870","2014-10-29",83,148,
"362320","2015-04-16",0,0,
"362350","2015-05-08",76,47,
"21600","2014-10-29",32,128,
"21630","2014-10-29",100,1,
"21640","2014-10-29",76,81,
"21650","2014-10-29",100,1,
"21660","2014-10-29",81,282,
"21670","2014-10-29",80,370,
"21680","2014-10-29",78,287,
"21690","2014-10-29",83,2892,
"205910","2014-10-29",93,2734,
"205930","2014-10-29",87,913,
"205950","2014-10-29",88,1234,
"205990","2014-10-29",68,450,
"362400","2015-04-27",50,45,
"362420","2015-04-13",0,0,
"290260","2014-10-29",94,124,
"290280","2014-10-29",66,110,
"362460","2015-04-21",0,0,
"362490","2015-04-29",83,480,
"21730","2014-10-29",76,25,
"21760","2014-10-29",74,397,
"21780","2014-10-29",91,95,
"290300","2015-05-08",0,0,
"290320","2014-10-29",84,47,
"362500","2015-05-01",100,1,
"290340","2015-01-14",91,244,
"362520","2015-05-01",100,1,
"362530","2015-05-01",0,0,
"362540","2015-05-01",0,0,
"362550","2015-05-01",0,0,
"290380","2014-10-29",94,76,
"362560","2015-05-01",0,0,
"362570","2015-05-01",0,0,
"362580","2015-05-01",0,0,
"362590","2015-05-01",100,1,
"21800","2014-10-29",75,120,
"290400","2014-10-29",63,11,
"290401","2014-10-29",50,4,
"290402","2014-10-29",100,4,
"290403","2014-10-29",50,2,
"290404","2014-10-29",100,1,
"290405","2014-10-29",100,1,
"290406","2014-10-29",100,1,
"290410","2014-10-29",38,65,
"362610","2015-05-25",60,5,
"290440","2014-10-29",36,22,
"362620","2015-04-27",94,115,
"362630","2015-05-06",100,3,
"290460","2014-10-29",60,36,
"362640","2015-05-06",0,0,
"362641","2015-05-06",0,0,
"362660","2015-04-21",66,9,
"21900","2014-10-29",81,182,
"21910","2014-10-29",85,364,
"21930","2014-10-29",100,3,
"21940","2014-10-29",80,10,
"21970","2014-10-29",94,2318,
"21980","2014-10-29",88,504,
"21995","2014-10-29",100,7,
"21996","2014-10-29",95,21,
"362700","2015-04-17",0,0,
"290530","2014-10-30",75,37,
"362710","2015-04-09",96,29,
"362740","2015-05-11",0,0,
"362760","2015-05-02",0,0,
"362780","2015-05-08",66,3,
"362790","2015-05-08",100,1,
"290630","2014-12-19",25,4,
"362820","2015-05-01",0,0,
"290650","2014-10-29",20,207,
"362830","2015-04-21",0,0,
"362850","2015-05-26",0,0,
"362860","2015-05-22",0,0,
"362870","2015-04-24",93,44,
"362890","2015-05-05",96,1320,
"290710","2014-10-29",68,124,
"362900","2015-04-20",100,3,
"290730","2014-10-29",90,3218,
"362920","2015-04-17",75,4,
"362940","2015-05-18",100,11,
"290770","2014-10-29",93,1500,
"362950","2015-04-15",0,0,
"290790","2015-01-14",74,1009,
"290810","2014-10-29",62,40,
"290830","2015-01-06",50,202,
"290870","2014-10-29",85,21,
"290930","2015-03-25",87,1168,
"290970","2014-10-29",70,130,
"290990","2014-10-29",64,85,
"278030","2014-10-29",0,0,
"278080","2014-10-29",84,2167,
"278100","2015-02-23",0,0,
"278120","2014-10-29",90,10,
"278131","2014-10-29",100,1,
"94000","2014-10-29",58,611,
"278360","2014-10-29",92,1652,
"278440","2014-10-29",77,144,
"278460","2014-10-29",91,382,
"278480","2014-10-29",100,2,
"278481","2014-10-29",100,2,
"278490","2014-10-29",87,8,
"94200","2014-10-29",96,1508,
"94202","2014-10-29",100,7,
"94203","2014-10-29",0,0,
"278530","2014-10-29",63,107,
"278570","2014-10-29",77,62,
"94300","2014-10-29",95,313,
"94303","2014-10-29",100,2,
"278620","2014-10-29",82,185,
"278640","2014-10-29",76,78,
"94400","2014-10-29",88,2920,
"278700","2014-10-29",100,2,
"278701","2014-10-29",100,1,
"278710","2014-10-29",66,3,
"278711","2014-10-29",75,4,
"278712","2014-10-29",66,3,
"278720","2014-10-29",0,0,
"94590","2014-10-29",86,243,
"278810","2014-10-29",77,75,
"278850","2014-10-29",40,5,
"278890","2014-10-29",81,335,
"94620","2014-10-29",93,87,
"278910","2014-10-29",87,380,
"278930","2014-10-29",79,200,
"206020","2014-10-29",92,38,
"206040","2014-10-29",75,8,
"206060","2014-10-29",90,22,
"206088","2014-10-29",0,0,
"206089","2014-10-29",0,0,
"206090","2014-10-29",0,0,
"206091","2014-10-29",0,0,
"206092","2014-10-29",0,0,
"206093","2014-10-29",0,0,
"206094","2014-10-29",0,0,
"206095","2014-10-29",0,0,
"206096","2014-10-29",0,0,
"206097","2014-10-29",0,0,
"206098","2014-10-29",0,0,
"206099","2014-10-29",0,0,
"206100","2014-10-29",0,0,
"206101","2014-10-29",0,0,
"206102","2014-10-29",0,0,
"206104","2014-10-29",0,0,
"206105","2014-10-29",0,0,
"206106","2014-10-29",0,0,
"206107","2014-10-29",0,0,
"206108","2014-10-29",0,0,
"206109","2014-10-29",0,0,
"206110","2014-10-29",100,1,
"206111","2014-10-29",0,0,
"206112","2014-10-29",0,0,
"206113","2014-10-29",0,0,
"206114","2014-10-29",0,0,
"206115","2014-10-29",0,0,
"206116","2014-10-29",0,0,
"206117","2014-10-29",0,0,
"206118","2014-10-29",0,0,
"206119","2014-10-29",0,0,
"206120","2014-10-29",0,0,
"206121","2014-10-29",0,0,
"206122","2014-10-29",0,0,
"206123","2014-10-29",0,0,
"206124","2014-10-29",0,0,
"206125","2014-10-29",0,0,
"206126","2014-10-29",0,0,
"206127","2014-10-29",0,0,
"206128","2014-10-29",0,0,
"206129","2014-10-29",0,0,
"206130","2014-10-29",0,0,
"206131","2014-10-29",0,0,
"206132","2014-10-29",0,0,
"206133","2014-10-29",0,0,
"206134","2014-10-29",0,0,
"206135","2014-10-29",0,0,
"206136","2014-10-29",0,0,
"206137","2014-10-29",0,0,
"206138","2014-10-29",0,0,
"206139","2014-10-29",0,0,
"206140","2014-10-29",100,1,
"206141","2014-10-29",0,0,
"206142","2014-10-29",0,0,
"206143","2014-10-29",0,0,
"206144","2014-10-29",0,0,
"206145","2014-10-29",0,0,
"206146","2014-10-29",0,0,
"206147","2014-10-29",0,0,
"206148","2014-10-29",0,0,
"206149","2014-10-29",0,0,
"206150","2014-10-29",0,0,
"206151","2014-10-29",100,1,
"206152","2014-10-29",0,0,
"206153","2014-10-29",0,0,
"206154","2014-10-29",0,0,
"206155","2014-10-29",0,0,
"206156","2014-10-29",0,0,
"206157","2014-10-29",0,0,
"206158","2014-10-29",0,0,
"206159","2014-10-29",0,0,
"206160","2014-10-29",0,0,
"206161","2014-10-29",0,0,
"206162","2014-10-29",0,0,
"206163","2014-10-29",0,0,
"206164","2014-10-29",0,0,
"206165","2014-10-29",0,0,
"206166","2014-10-29",50,2,
"206167","2014-10-29",0,0,
"206168","2014-10-29",0,0,
"206169","2014-10-29",0,0,
"206170","2014-10-29",0,0,
"206171","2014-10-29",0,0,
"206172","2014-10-29",0,1,
"206173","2014-10-29",0,0,
"206174","2014-10-29",0,0,
"206175","2014-10-29",0,0,
"206176","2014-10-29",100,1,
"206177","2014-10-29",50,2,
"206178","2014-10-29",0,0,
"206179","2014-10-29",0,0,
"206190","2014-10-29",97,6162,
"206193","2014-10-29",100,5,
"206195","2014-10-29",100,3,
"206210","2014-10-29",86,6613,
"206230","2014-10-29",16,6,
"206250","2014-10-29",79,59,
"206290","2014-10-29",50,2,
"22000","2014-10-29",94,2174,
"22010","2014-10-29",86,15,
"206310","2014-10-29",71,7,
"206370","2014-10-29",93,340,
"22100","2014-10-29",91,1210,
"22110","2014-10-29",95,25,
"22120","2014-10-29",96,623,
"22130","2014-10-29",87,98,
"22140","2014-12-05",60,53,
"22150","2014-10-29",100,2,
"22160","2014-10-29",0,0,
"22170","2014-10-29",0,0,
"22180","2014-10-29",94,732,
"206410","2014-10-29",90,11,
"206415","2014-10-29",0,0,
"206416","2014-10-29",0,0,
"206420","2014-10-29",92,29479,
"206440","2014-10-29",97,14973,
"206450","2014-10-29",97,41,
"206480","2014-10-29",78,923,
"22200","2014-10-29",86,1427,
"22220","2014-10-29",100,2,
"22230","2014-10-29",93,1560,
"206500","2014-10-29",91,4934,
"206521","2014-10-29",96,26,
"206522","2014-10-29",75,12,
"363000","2015-04-28",0,0,
"363020","2015-04-15",0,0,
"363030","2015-04-17",60,5,
"363031","2015-04-17",80,5,
"363050","2015-04-24",100,5,
"363060","2015-04-24",100,2,
"363070","2015-04-24",100,1,
"22300","2014-10-29",85,2949,
"22310","2014-10-29",58,196,
"22320","2014-10-29",95,3333,
"22330","2014-10-29",95,4933,
"22340","2014-10-29",76,574,
"22350","2014-10-29",65,2063,
"22361","2014-10-29",100,2,
"22363","2014-10-29",100,2,
"22364","2014-10-29",75,8,
"22370","2014-10-29",87,8105,
"22380","2014-10-29",96,24753,
"206610","2014-10-29",37,127,
"206650","2014-10-29",100,3,
"206690","2014-10-29",86,279,
"22400","2014-10-29",72,11,
"22410","2014-10-29",75,12,
"22420","2014-10-29",100,8,
"22430","2014-10-29",76,13,
"22440","2014-10-29",100,4,
"22450","2014-10-29",73,204,
"22470","2014-10-29",100,5,
"206710","2014-10-29",100,1,
"206712","2014-10-29",75,4,
"206714","2014-10-29",100,1,
"206716","2014-10-29",100,1,
"206718","2014-10-29",100,1,
"206720","2014-10-29",0,1,
"206730","2014-10-29",0,0,
"206760","2014-10-29",58,87,
"291010","2014-10-29",74,1015,
"363200","2015-05-04",50,2,
"291030","2014-10-29",61,180,
"363220","2015-04-15",100,6,
"291050","2014-10-29",52,55,
"291070","2014-10-29",83,112,
"363260","2015-04-28",0,0,
"363261","2015-04-28",0,0,
"22500","2014-10-29",93,98,
"22510","2014-10-29",0,0,
"22520","2014-10-29",0,0,
"22521","2014-10-29",0,0,
"206881","2014-10-29",0,0,
"206882","2014-10-29",0,0,
"291130","2014-10-29",50,394,
"363320","2015-04-28",100,1,
"291150","2014-10-29",49,277,
"363330","2015-04-17",92,27,
"363340","2015-04-22",100,1,
"291170","2014-11-11",67,52,
"291190","2014-10-29",74,77,
"22600","2014-10-29",88,1513,
"22610","2014-10-29",71,387,
"22620","2014-10-29",100,1,
"22630","2014-10-29",100,8,
"22631","2014-10-29",80,5,
"22632","2014-10-29",100,5,
"22633","2014-10-29",100,4,
"22634","2014-10-29",100,4,
"22650","2014-10-29",63,428,
"22660","2014-10-29",0,1,
"22670","2014-10-29",72,136,
"22680","2014-10-29",0,2,
"22690","2014-10-29",81,16,
"363410","2015-05-20",78,19,
"291250","2014-10-29",68,89,
"363430","2015-05-15",100,4,
"291270","2014-10-29",46,28,
"363460","2015-04-21",91,70,
"291290","2014-10-29",79,80,
"363480","2015-04-17",58,17,
"363490","2015-04-14",46,13,
"363500","2015-05-12",0,0,
"291330","2014-10-29",17,434,
"291370","2014-10-29",57,85,
"363550","2015-05-06",100,5,
"291390","2014-10-29",74,31,
"363570","2015-04-14",0,0,
"291430","2014-10-29",80,20,
"363620","2015-04-18",93,15,
